198.203.221.241 - - [11/Oct/2020:06:49:10 -0500] "GET /~salmutairi/a7/ HTTP/1.1" 404 539 "-" "Mozilla/4.0 (compatible;)"
137.48.187.123 - - [12/Oct/2020:20:47:42 -0500] "GET /~mbahle/1444700862+20089.cgi HTTP/1.1" 200 192 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [12/Oct/2020:20:55:48 -0500] "GET /~kbushara/1444701348+9438.php HTTP/1.1" 200 513 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
10.8.61.30 - - [12/Oct/2020:21:07:19 -0500] "GET /~asalinas/a7/pagethree.html HTTP/1.1" 200 1180 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/7.1.8 Safari/537.85.17"
73.188.117.54 - - [12/Oct/2020:21:24:26 -0500] "GET /~jtrimm/project/3x3.html HTTP/1.1" 200 5571 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
216.185.58.143 - - [12/Oct/2020:22:01:41 -0500] "GET /~jtrimm/project/images/corneralgcases.png HTTP/1.1" 200 11964 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 5.0; SM-G900FD Build/LRX21T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/43.0.2357.121 Mobile Safari/537.36 GSA/4.8.12.19.arm"
173.173.5.223 - - [12/Oct/2020:22:30:29 -0500] "GET /favicon.ico HTTP/1.1" 200 1266 "-" "Mozilla/5.0 (Linux; Android 4.2.2; NX785QC8G Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Safari/537.36"
182.67.189.79 - - [12/Oct/2020:23:02:43 -0500] "GET /~jtrimm/project/4x4.html HTTP/1.1" 200 4559 "https://www.google.co.in/" "Mozilla/5.0 (Linux; Android 5.1; XT1033 Build/LPB23.13-56) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.133 Mobile Safari/537.36"
128.30.52.70 - - [12/Oct/2020:23:34:53 -0500] "GET /~gsilva/a8/my.css HTTP/1.1" 200 1091 "-" "Validator.nu/LV http://validator.w3.org/services"
98.23.163.14 - - [12/Oct/2020:23:48:11 -0500] "GET /~gsilva/a8/index.html HTTP/1.1" 200 1919 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
27.107.6.170 - - [12/Oct/2020:23:55:41 -0500] "GET /~jtrimm/project/images/background.png HTTP/1.1" 200 57663 "http://www.google.co.in/search?q=rubik+cube+4*4+matching&btnG=Search" "Mozilla/5.0 (MeeGo; NokiaN9) AppleWebKit/534.13 (KHTML, like Gecko) NokiaBrowser/8.5.0 Mobile Safari/534.13"
98.23.163.14 - - [13/Oct/2020:00:10:37 -0500] "GET /~gsilva/a8/pagethree.html HTTP/1.1" 304 210 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.187.123 - - [13/Oct/2020:01:00:19 -0500] "GET /~kbushara/ HTTP/1.1" 200 1167 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
63.147.218.195 - - [13/Oct/2020:01:42:27 -0500] "GET /~ssilverman/ HTTP/1.1" 304 210 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
212.39.126.106 - - [13/Oct/2020:01:58:38 -0500] "GET /favicon.ico HTTP/1.1" 200 1267 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"
66.102.7.237 - - [13/Oct/2020:03:11:51 -0500] "GET /favicon.ico HTTP/1.1" 200 1266 "-" "Google favicon"
204.236.226.210 - - [13/Oct/2020:03:58:36 -0500] "GET /1300/examples/0507.html HTTP/1.0" 200 568 "-" "ia_archiver"
116.102.142.221 - - [13/Oct/2020:05:03:17 -0500] "GET /~jtrimm/project/images/2lookPLLParity.png HTTP/1.1" 200 14435 "https://www.bing.com/search?q=cach%20xoay%20rubic%20%204-4-4&input=5&form=MB1014&mkt=vi-VN&setlang=vi-VN" "Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 520) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537"
180.76.15.149 - - [13/Oct/2020:05:46:32 -0500] "GET / HTTP/1.1" 200 7005 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
203.87.139.99 - - [13/Oct/2020:06:46:21 -0500] "GET /~jtrimm/project/4x4.html HTTP/1.1" 200 4559 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25"
163.47.15.123 - - [13/Oct/2020:08:06:13 -0500] "GET /~jtrimm/project/images/turnnotation.png HTTP/1.1" 200 13500 "-" "Mozilla/5.0 (Linux; U; Android 4.2.2; en-gb; QL73 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30 GSA/5.3.26.16.arm"
137.48.187.123 - - [13/Oct/2020:08:55:51 -0500] "GET /~ericalopez/1444744551+30375.php HTTP/1.1" 200 583 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
10.8.3.19 - - [13/Oct/2020:09:08:30 -0500] "GET /~ericalopez/a6/index.html HTTP/1.1" 200 1805 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
64.253.178.210 - - [13/Oct/2020:09:46:04 -0500] "GET / HTTP/1.1" 200 2651 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
66.102.6.232 - - [13/Oct/2020:10:07:22 -0500] "GET /~jtrimm/project/4x4.html HTTP/1.1" 200 12093 "http://www.google.co.in/search?hl=en-GB&redir_esc=&client=ms-android-samsung&source=android-search-app&v=133247963&qsubts=1293929734983&q=cube+solve+4x4&v=133247963" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
157.55.80.72 - - [13/Oct/2020:10:33:43 -0500] "GET /~jtrimm/project/images/basicmethodparityadj.png HTTP/1.1" 200 14382 "https://www.bing.com/search?q=crossed%20corners%20in%20cube%204x4&pivot=web&persona=0&input=1&form=SBCLIK2&mkt=en-US&setlang=en-US" "Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 1320) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537"
115.164.187.216 - - [13/Oct/2020:10:49:36 -0500] "GET /~jtrimm/project/images/toplayercases.png HTTP/1.1" 200 8644 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 4.4.4; SM-A300F Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Mobile Safari/537.36"
68.229.189.211 - - [13/Oct/2020:11:14:36 -0500] "GET /~pcavanaugh/CSCI1620Lectures/Lecture9RecursionI.mp4 HTTP/1.1" 200 89843348 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
137.48.185.149 - - [13/Oct/2020:12:01:55 -0500] "GET /~jblackmore/ HTTP/1.1" 200 1424 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
75.142.203.234 - - [13/Oct/2020:12:31:21 -0500] "GET /~jtrimm/project/images/basicmethodparitydiag.png HTTP/1.1" 200 14563 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"
66.102.6.232 - - [13/Oct/2020:12:50:20 -0500] "GET /~jtrimm/project/ollpll.html HTTP/1.1" 200 12883 "https://www.google.co.in/" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
50.203.170.118 - - [13/Oct/2020:13:38:02 -0500] "GET /~jtrimm/project/css/cubestyle.css HTTP/1.1" 200 1081 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MPA44I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.94 Mobile Safari/537.36"
188.143.232.35 - - [13/Oct/2020:14:11:30 -0500] "GET /~cbharris/ HTTP/1.1" 200 368 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
137.48.187.123 - - [13/Oct/2020:14:40:42 -0500] "GET /~jladrondeguevara/1444765242+1027.php HTTP/1.1" 200 537 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
66.249.83.156 - - [13/Oct/2020:14:57:35 -0500] "GET /~jtrimm/project/images/messedupedges.png HTTP/1.1" 200 12903 "-" "Mozilla/5.0 (compatible; GoogleDocs; documents; +http://docs.google.com)"
192.161.133.162 - - [13/Oct/2020:15:43:38 -0500] "GET /~jtrimm/project/images/toplayercases.png HTTP/1.1" 200 8644 "https://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:40.0) Gecko/20100101 Firefox/40.0"
137.48.187.123 - - [13/Oct/2020:15:59:44 -0500] "GET /~lastewart/1444769984+1174.cgi HTTP/1.1" 200 195 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
96.248.12.150 - - [13/Oct/2020:16:07:22 -0500] "GET /~jtrimm/project/images/turnnotation.png HTTP/1.1" 200 13500 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 5.1; XT1034 Build/LPB23.13-58; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.95 Mobile Safari/537.36 GSA/5.3.26.19.arm"
137.48.177.225 - - [13/Oct/2020:16:17:52 -0500] "GET /favicon.ico HTTP/1.1" 200 1266 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
68.96.129.197 - - [13/Oct/2020:16:28:13 -0500] "GET /~pcavanaugh/CSCI1620Lectures/Lecture8ExceptionsII.mp4 HTTP/1.1" 200 63696343 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
10.8.8.214 - - [13/Oct/2020:16:48:06 -0500] "GET /~talonramsey/quiz.html HTTP/1.1" 404 515 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
75.72.0.8 - - [13/Oct/2020:17:00:33 -0500] "GET /~jtrimm/project/css/normalize.css HTTP/1.1" 200 2379 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 6 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.94 Mobile Safari/537.36"
137.48.187.123 - - [13/Oct/2020:17:09:18 -0500] "GET /~jkorbitz/1444774158+25748.cgi HTTP/1.1" 200 194 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [13/Oct/2020:17:19:56 -0500] "GET /~jkorbitz/1444774796+27422.cgi HTTP/1.1" 200 194 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
70.119.67.249 - - [13/Oct/2020:17:34:10 -0500] "GET /~jtrimm/project/images/corneralgcases.png HTTP/1.1" 200 11975 "https://www.google.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.89 Mobile/13A452 Safari/600.1.4"
72.128.108.64 - - [13/Oct/2020:17:51:29 -0500] "GET /~jtrimm/project/4x4.html HTTP/1.1" 200 4559 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.187.123 - - [13/Oct/2020:18:14:07 -0500] "GET /~kbushara/ HTTP/1.1" 200 1167 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [13/Oct/2020:18:32:24 -0500] "GET /~kbushara/1444779144+2663.php HTTP/1.1" 200 573 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
66.102.7.230 - - [13/Oct/2020:18:47:35 -0500] "GET /favicon.ico HTTP/1.1" 200 1267 "-" "Google favicon"
174.74.3.89 - - [13/Oct/2020:19:12:52 -0500] "GET /~jdike/a5 HTTP/1.1" 301 577 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.72.241 - - [13/Oct/2020:19:52:07 -0500] "GET /~msalharthi HTTP/1.1" 301 579 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.187.123 - - [13/Oct/2020:20:04:06 -0500] "GET /~kbushara/1444784646+27332.php HTTP/1.1" 200 575 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
174.71.66.98 - - [13/Oct/2020:20:09:57 -0500] "GET /~pcavanaugh/CSCI1620Lectures/Lecture9RecursionI.mp4 HTTP/1.1" 200 89843348 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.187.123 - - [13/Oct/2020:20:15:42 -0500] "GET /~klodonou/1444785342+13903.php HTTP/1.1" 200 575 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
174.74.3.89 - - [13/Oct/2020:20:26:56 -0500] "GET /~jdike/a6/ HTTP/1.1" 304 211 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
128.30.52.73 - - [13/Oct/2020:20:41:31 -0500] "GET /~mwoosley/a7/pagethree.html HTTP/1.1" 200 1192 "-" "Validator.nu/LV http://validator.w3.org/services"
128.30.52.71 - - [13/Oct/2020:20:50:27 -0500] "GET /~jdike/a6/index.html HTTP/1.1" 200 1615 "-" "Validator.nu/LV http://validator.w3.org/services"
137.48.187.123 - - [13/Oct/2020:20:57:17 -0500] "GET /~jnallou/1444787837+22947.php HTTP/1.1" 200 571 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
66.87.115.251 - - [13/Oct/2020:21:04:21 -0500] "GET /~jtrimm/project/images/r.png HTTP/1.1" 200 14634 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/8.0.57838 Mobile/13A452 Safari/600.1.4"
75.163.95.231 - - [13/Oct/2020:21:09:22 -0500] "GET /~ctessier/a6/index.html HTTP/1.1" 304 211 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.187.123 - - [13/Oct/2020:21:12:13 -0500] "GET /~ctessier/1444788733+26939.cgi HTTP/1.1" 200 194 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
98.23.163.218 - - [13/Oct/2020:21:16:43 -0500] "GET /~dmasada/ HTTP/1.1" 304 211 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.72.241 - - [13/Oct/2020:21:24:38 -0500] "GET /~klodonou/a8/pagethree.html HTTP/1.1" 200 1213 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.187.123 - - [13/Oct/2020:21:31:56 -0500] "GET /~kbushara/1444789916+24536.php HTTP/1.1" 200 575 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [13/Oct/2020:21:41:03 -0500] "GET /~rsjacob/1444790463+32483.cgi HTTP/1.1" 200 193 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.72.241 - - [13/Oct/2020:21:50:33 -0500] "GET /~klodonou/a8/pagetwo.html HTTP/1.1" 304 211 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0"
137.48.187.123 - - [13/Oct/2020:21:59:45 -0500] "GET /~jramirez03/1444791585+32458.php HTTP/1.1" 200 583 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [13/Oct/2020:22:05:24 -0500] "GET /~jramirez03/1444791924+7683.cgi HTTP/1.1" 200 196 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [13/Oct/2020:22:16:49 -0500] "GET /~ctessier/1444792609+19518.php HTTP/1.1" 200 575 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [13/Oct/2020:22:24:47 -0500] "GET /~jramirez03/ HTTP/1.1" 200 2657 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
68.226.58.254 - - [13/Oct/2020:22:35:39 -0500] "GET /~aaahmed/a6/pagethree.html HTTP/1.1" 304 211 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
137.48.187.123 - - [13/Oct/2020:22:48:32 -0500] "GET /~aaahmed/1444794512+1364.php HTTP/1.1" 200 569 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
98.161.57.219 - - [13/Oct/2020:22:55:32 -0500] "GET /~jajepsen/a6/index.html HTTP/1.1" 200 1904 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
174.71.66.98 - - [13/Oct/2020:23:01:32 -0500] "GET /~pcavanaugh/CSCI1620Lectures/Lecture10RecursionII.mp4 HTTP/1.1" 200 35757618 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
178.162.198.164 - - [13/Oct/2020:23:10:15 -0500] "GET /robots.txt HTTP/1.1" 200 309 "-" "WeSEE"
137.48.187.123 - - [13/Oct/2020:23:21:47 -0500] "GET /~kbushara/ HTTP/1.1" 200 1167 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [13/Oct/2020:23:35:58 -0500] "GET /~kbushara/ HTTP/1.1" 200 1167 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [13/Oct/2020:23:48:35 -0500] "GET /~evincent/1444798115+25508.php HTTP/1.1" 200 575 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
128.30.52.66 - - [13/Oct/2020:23:56:37 -0500] "GET /~kbushara/a6/ HTTP/1.1" 200 2307 "-" "Jigsaw/2.3.0 W3C_CSS_Validator_JFouffa/2.0 (See <http://validator.w3.org/services>)"
68.13.121.236 - - [14/Oct/2020:00:09:46 -0500] "GET /~kbushara/a6/pagethree.html HTTP/1.1" 200 2099 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
68.13.121.236 - - [14/Oct/2020:00:26:37 -0500] "GET /~kbushara/a6/pagethree.html HTTP/1.1" 304 212 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.187.123 - - [14/Oct/2020:00:41:24 -0500] "GET /~kbushara/ HTTP/1.1" 200 1167 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
128.30.52.96 - - [14/Oct/2020:00:55:31 -0500] "GET /~kbushara/a6 HTTP/1.1" 301 545 "-" "W3C_Validator/1.3 http://validator.w3.org/services"
166.137.240.128 - - [14/Oct/2020:01:21:52 -0500] "GET / HTTP/1.1" 200 2651 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1"
52.91.199.184 - - [14/Oct/2020:02:36:05 -0500] "GET / HTTP/1.1" 200 2651 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
180.76.15.135 - - [14/Oct/2020:03:47:14 -0500] "GET / HTTP/1.1" 200 7005 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
123.125.71.52 - - [14/Oct/2020:05:26:34 -0500] "GET / HTTP/1.1" 200 2614 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
180.191.119.159 - - [14/Oct/2020:06:40:31 -0500] "GET /~jtrimm/project/4x4.html HTTP/1.1" 200 4559 "https://www.google.com.ph/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.0.10338 Safari/537.36"
66.148.191.2 - - [14/Oct/2020:08:24:31 -0500] "GET / HTTP/1.1" 200 2651 "-" "Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H321 Safari/600.1.4"
112.207.74.155 - - [14/Oct/2020:08:42:10 -0500] "GET /~jtrimm/project/images/cornerplug.png HTTP/1.1" 200 2184 "-" "FARSIGHTED50_12864_11B_HW (MRE\\2.5.00(3072) resolution\\240320 chipset\\MT6250 touch\\1 tpannel\\1 camera\\1 gsensor\\0 keyboard\\reduced) P881_LH04_P04_V0.6 Release/2012.11.27 WAP Browser/MAUI (HTTP PGDL; HTTPS) Profile/  Q03C1-2.40 en-US"
88.222.25.164 - - [14/Oct/2020:09:16:19 -0500] "GET /favicon.ico HTTP/1.1" 200 1267 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
180.76.15.20 - - [14/Oct/2020:10:09:45 -0500] "GET / HTTP/1.1" 200 2614 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
10.12.2.45 - - [14/Oct/2020:10:29:26 -0500] "GET /~jkorbitz/ HTTP/1.1" 200 2294 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.187.123 - - [14/Oct/2020:10:51:18 -0500] "GET /~jkorbitz/1444837878+20124.php HTTP/1.1" 200 575 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [14/Oct/2020:10:58:31 -0500] "GET /~jkorbitz/1444838311+23754.php HTTP/1.1" 200 515 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
10.12.2.45 - - [14/Oct/2020:11:04:24 -0500] "GET /~jkorbitz/ HTTP/1.1" 304 212 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
137.48.187.123 - - [14/Oct/2020:11:10:10 -0500] "GET /~jkorbitz/1444839010+3806.php HTTP/1.1" 200 513 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [14/Oct/2020:11:14:36 -0500] "GET /~jkorbitz/1444839276+13340.cgi HTTP/1.1" 200 194 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
137.48.187.123 - - [14/Oct/2020:11:18:35 -0500] "GET /~jkorbitz/1444839515+24473.cgi HTTP/1.1" 200 194 "-" "curl/7.22.0 (x86_64-pc-linux-gnu) libcurl/7.22.0 OpenSSL/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3"
